企业名称,线索id,线索标题,线索是否下架,线索链接,作品ID,作品名,掌柜名,店铺名,店铺链接,线索入库时间,开店时间,"店铺状态（是否还存在,1表示还开着2,0表示关店了）"
圣智学习（北京）教育科技有限公司,32738879,Reach higher 1A National Geographic 1982-05,已下架,https://item.taobao.com/item.htm?id=814221460044,200521,REACH HIGHER 1A,米兰书店,米兰书店,https://shop108686100.taobao.com,2024/7/12 18:28,2014/2/12 19:26,1
圣智学习（北京）教育科技有限公司,32738881,Reach HIGHER 1A 两册 不详,已下架,https://item.taobao.com/item.htm?id=814226355835,200521,REACH HIGHER 1A,建林书屋,建林书屋,https://shop66056634.taobao.com,2024/7/12 18:28,2011/4/9 15:38,1
圣智学习（北京）教育科技有限公司,32738872,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=814236356224,200521,REACH HIGHER 1A,米兰书店,米兰书店,https://shop108686100.taobao.com,2024/7/12 18:28,2014/2/12 19:26,1
圣智学习（北京）教育科技有限公司,32738866,Reach Higher 1A student's book 【两本合售】 NATIONAL 20,已下架,https://item.taobao.com/item.htm?id=814239095190,200521,REACH HIGHER 1A,三好书屋,三好书屋,https://shop34974648.taobao.com,2024/7/12 18:28,2007/10/24 22:25,1
圣智学习（北京）教育科技有限公司,32738871,Reach Higher 1A student's book 学生用书 Cengage Learning,已下架,https://item.taobao.com/item.htm?id=814258011006,200521,REACH HIGHER 1A,诸葛书店,诸葛书店,https://shop398380725.taobao.com,2024/7/12 18:28,2017/1/5 15:17,1
圣智学习（北京）教育科技有限公司,32738876,Reach Higher 1A student's book 学生用书,已下架,https://item.taobao.com/item.htm?id=814297867716,200521,REACH HIGHER 1A,子建书店,子建书店,https://shop70323094.taobao.com,2024/7/12 18:28,2012/1/29 22:46,1
圣智学习（北京）教育科技有限公司,32738890,正版旧书Reach HIgher 1A,已下架,https://item.taobao.com/item.htm?id=814298435674,200521,REACH HIGHER 1A,香樟树书局,香樟树书局,https://shop268434293.taobao.com,2024/7/12 18:28,2023/2/15 19:00,1
圣智学习（北京）教育科技有限公司,32738869,Reach HIGHER 1A 不详,已下架,https://item.taobao.com/item.htm?id=814316150583,200521,REACH HIGHER 1A,清澜书屋,清澜书屋,https://shop68547907.taobao.com,2024/7/12 18:28,2011/8/28 12:19,1
圣智学习（北京）教育科技有限公司,32738877,Reach HIGHER 1A STUDENT'S BOOK NATIONAL GEORGRAPHIC 不详,已下架,https://item.taobao.com/item.htm?id=814381406832,200521,REACH HIGHER 1A,三好书屋,三好书屋,https://shop34974648.taobao.com,2024/7/12 18:28,2007/10/24 22:25,1
圣智学习（北京）教育科技有限公司,32738884,Reach Higher 1A student's book 学生用书 Kratky Lesaux L /,已下架,https://item.taobao.com/item.htm?id=814396642697,200521,REACH HIGHER 1A,文强书店,文强书店,https://shop58158002.taobao.com,2024/7/12 18:28,2009/5/12 15:22,1
圣智学习（北京）教育科技有限公司,32738867,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=814438430044,200521,REACH HIGHER 1A,子建书店,子建书店,https://shop70323094.taobao.com,2024/7/12 18:28,2012/1/29 22:46,1
圣智学习（北京）教育科技有限公司,32738909,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=814470551453,200521,REACH HIGHER 1A,正阳书店,正阳书店,https://shop368240626.taobao.com,2024/7/12 18:28,2021/8/5 17:34,1
圣智学习（北京）教育科技有限公司,32738886,NATIONAL GEOGRAPHIC Reach HIGHER 1A + PRACTICE BOOK 1A 学生,已下架,https://item.taobao.com/item.htm?id=814471521890,200521,REACH HIGHER 1A,文瑞外文书店,文瑞外文书店,https://shop121954372.taobao.com,2024/7/12 18:28,2015/5/7 11:28,1
圣智学习（北京）教育科技有限公司,32738880,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=814474649568,200521,REACH HIGHER 1A,文瑞外文书店,文瑞外文书店,https://shop121954372.taobao.com,2024/7/12 18:28,2015/5/7 11:28,1
圣智学习（北京）教育科技有限公司,32738873,Reach HIGHER (1A 两册合售) 不详 不详,已下架,https://item.taobao.com/item.htm?id=814577728774,200521,REACH HIGHER 1A,孔文书社,孔文书社,https://shop72244024.taobao.com,2024/7/12 18:28,2012/6/6 11:43,1
圣智学习（北京）教育科技有限公司,32738887,Reach Higher 1A 不详 2020,已下架,https://item.taobao.com/item.htm?id=814610268618,200521,REACH HIGHER 1A,清澜书屋,清澜书屋,https://shop68547907.taobao.com,2024/7/12 18:28,2011/8/28 12:19,1
圣智学习（北京）教育科技有限公司,32738922,Reach Higher 1A student's book 学生用书 Kratky Lesaux L 2,已下架,https://item.taobao.com/item.htm?id=814611070782,200521,REACH HIGHER 1A,三清书社,三清书社,https://shop61377796.taobao.com,2024/7/12 18:28,2010/5/10 18:42,1
圣智学习（北京）教育科技有限公司,32738889,Reach HIGHER 1A STUDENT'S BOOK NATIONAL GEORGRAPHIC,已下架,https://item.taobao.com/item.htm?id=814617421873,200521,REACH HIGHER 1A,翼德书屋,翼德书屋,https://shop57516890.taobao.com,2024/7/12 18:28,2009/3/18 3:54,1
圣智学习（北京）教育科技有限公司,32738882,Reach higher 1A National Geographic 1982-05,已下架,https://item.taobao.com/item.htm?id=814619401342,200521,REACH HIGHER 1A,翼德书屋,翼德书屋,https://shop57516890.taobao.com,2024/7/12 18:28,2009/3/18 3:54,1
圣智学习（北京）教育科技有限公司,32738874,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=814623401694,200521,REACH HIGHER 1A,翼德书屋,翼德书屋,https://shop57516890.taobao.com,2024/7/12 18:28,2009/3/18 3:54,1
圣智学习（北京）教育科技有限公司,32738900,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=814638531875,200521,REACH HIGHER 1A,tb7782921177,tb7782921177,https://shop529449098.taobao.com,2024/7/12 18:28,2020/9/12 13:18,1
圣智学习（北京）教育科技有限公司,32738883,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=814697004021,200521,REACH HIGHER 1A,书兴图书,书兴图书,https://shop35708459.taobao.com,2024/7/12 18:28,2008/4/24 22:30,1
圣智学习（北京）教育科技有限公司,32738895,Reach HIGHER 1a Reach HIGHER,已下架,https://item.taobao.com/item.htm?id=814702250787,200521,REACH HIGHER 1A,公明书店,公明书店,https://shop35505376.taobao.com,2024/7/12 18:28,2008/3/19 19:35,1
圣智学习（北京）教育科技有限公司,32738878,Reach Higher 1A 1985,已下架,https://item.taobao.com/item.htm?id=814711084922,200521,REACH HIGHER 1A,书兴图书,书兴图书,https://shop35708459.taobao.com,2024/7/12 18:28,2008/4/24 22:30,1
圣智学习（北京）教育科技有限公司,32738888,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=814715148575,200521,REACH HIGHER 1A,书兴图书,书兴图书,https://shop35708459.taobao.com,2024/7/12 18:28,2008/4/24 22:30,1
圣智学习（北京）教育科技有限公司,32738896,Reach Higher 1A student's book 学生用书,已下架,https://item.taobao.com/item.htm?id=814722334297,200521,REACH HIGHER 1A,子文书店,子文书店,https://shop142953857.taobao.com,2024/7/12 18:28,2015/12/6 13:30,1
圣智学习（北京）教育科技有限公司,32738892,原版地理出版社小学英语教材Reach Higher 1A 练习册,已下架,https://item.taobao.com/item.htm?id=814734674841,200521,REACH HIGHER 1A,开心的俺,开心的俺,https://shop104080976.taobao.com,2024/7/12 18:28,2013/5/11 18:09,1
圣智学习（北京）教育科技有限公司,32738891,Reach HIGHER 1A(LMEB29818) Nancy Frey 2020,已下架,https://item.taobao.com/item.htm?id=814769881367,200521,REACH HIGHER 1A,沐北书社,沐北书社,https://shop333797121.taobao.com,2024/7/12 18:28,2020/8/17 14:18,1
圣智学习（北京）教育科技有限公司,32738902,Reach Higher 1A student's book 学生用书+练习册。 发现笔,已下架,https://item.taobao.com/item.htm?id=814817685031,200521,REACH HIGHER 1A,公瑾书屋,公瑾书屋,https://shop105514809.taobao.com,2024/7/12 18:28,2013/7/24 18:45,1
圣智学习（北京）教育科技有限公司,32738904,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=814831805147,200521,REACH HIGHER 1A,云长书店,云长书店,https://shop68178925.taobao.com,2024/7/12 18:28,2011/8/4 10:17,1
圣智学习（北京）教育科技有限公司,32738898,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=814855416607,200521,REACH HIGHER 1A,汉阳书店,汉阳书店,https://shop212042867.taobao.com,2024/7/12 18:28,2017/10/28 13:47,1
圣智学习（北京）教育科技有限公司,32738917,Reach HIGHER 1a,已下架,https://item.taobao.com/item.htm?id=814884012884,200521,REACH HIGHER 1A,汉阳书店,汉阳书店,https://shop212042867.taobao.com,2024/7/12 18:28,2017/10/28 13:47,1
圣智学习（北京）教育科技有限公司,32738915,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=814893305196,200521,REACH HIGHER 1A,子文书店,子文书店,https://shop142953857.taobao.com,2024/7/12 18:28,2015/12/6 13:30,1
圣智学习（北京）教育科技有限公司,32738894,Reach Higher 1A student's book 学生用书 Kratky Lesaux L 2,已下架,https://item.taobao.com/item.htm?id=814922968820,200521,REACH HIGHER 1A,云长书店,云长书店,https://shop68178925.taobao.com,2024/7/12 18:28,2011/8/4 10:17,1
圣智学习（北京）教育科技有限公司,32738893,Reach HIGHER 1A,已下架,https://item.taobao.com/item.htm?id=814926770446,200521,REACH HIGHER 1A,文橙外文书店,文橙外文书店,https://shop532675465.taobao.com,2024/7/12 18:28,2019/10/30 7:38,1
圣智学习（北京）教育科技有限公司,32738903,NATIONAL GEOGRAPHIC Reach HIGHER 1A + PRACTICE BOOK 1A 学,已下架,https://item.taobao.com/item.htm?id=814930008148,200521,REACH HIGHER 1A,公瑾书屋,公瑾书屋,https://shop105514809.taobao.com,2024/7/12 18:28,2013/7/24 18:45,1
圣智学习（北京）教育科技有限公司,32738913,Reach higher 1A National Geographic 1982-05,已下架,https://item.taobao.com/item.htm?id=814949480414,200521,REACH HIGHER 1A,公瑾书屋,公瑾书屋,https://shop105514809.taobao.com,2024/7/12 18:28,2013/7/24 18:45,1
圣智学习（北京）教育科技有限公司,32738901,Reach HIGHER 1a,已下架,https://item.taobao.com/item.htm?id=815237868841,200521,REACH HIGHER 1A,文橙外文书店,文橙外文书店,https://shop532675465.taobao.com,2024/7/12 18:28,2019/10/30 7:38,1
圣智学习（北京）教育科技有限公司,32883536,Reach HIGHER 1A（16开） 本书 不详,已下架,https://item.taobao.com/item.htm?id=815469074599,200521,REACH HIGHER 1A,梦柳电子商务公司,识货原版外文书屋,https://shop159585381.taobao.com,2024/7/22 12:45,2016/5/28 20:43,1
圣智学习（北京）教育科技有限公司,32883544,Reach higher 1A National Geographic 1982-05,已下架,https://item.taobao.com/item.htm?id=815519822473,200521,REACH HIGHER 1A,梦柳电子商务公司,识货原版外文书屋,https://shop159585381.taobao.com,2024/7/22 12:45,2016/5/28 20:43,1
圣智学习（北京）教育科技有限公司,32883547,Reach Higher 1A student's book 学生用书 不详,已下架,https://item.taobao.com/item.htm?id=815576795411,200521,REACH HIGHER 1A,妈妈咪呀888088,咪呀图书,https://shop109249175.taobao.com,2024/7/22 12:45,2014/3/7 16:22,1
圣智学习（北京）教育科技有限公司,32883555,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=815789168345,200521,REACH HIGHER 1A,梦柳电子商务公司,识货原版外文书屋,https://shop159585381.taobao.com,2024/7/22 12:45,2016/5/28 20:43,1
圣智学习（北京）教育科技有限公司,32883529,Reach Higher Student's Book 1A and Reach Higher Practice,已下架,https://item.taobao.com/item.htm?id=815896455914,200521,REACH HIGHER 1A,法臣商铺,法臣书屋,https://shop330672369.taobao.com,2024/7/22 12:45,2016/7/27 23:06,1
圣智学习（北京）教育科技有限公司,32883531,正版旧书Reach HIgher 1A不详,已下架,https://item.taobao.com/item.htm?id=815931158525,200521,REACH HIGHER 1A,tb870732178,一夜秋雨书局,https://shop502763942.taobao.com,2024/7/22 12:45,2021/8/31 20:08,1
圣智学习（北京）教育科技有限公司,32883532,"REACH HIGHER （1A,1B,2A）三本合售 有些笔记 Nonie K. Lesau",已下架,https://item.taobao.com/item.htm?id=816301244509,200521,REACH HIGHER 1A,法臣商铺,法臣书屋,https://shop330672369.taobao.com,2024/7/22 12:45,2016/7/27 23:06,1
圣智学习（北京）教育科技有限公司,32883545,Reach Higher 1A + Reach Higher 1B【2020年版，2本合售】,已下架,https://item.taobao.com/item.htm?id=816322225940,200521,REACH HIGHER 1A,陈哥aaa,子初书店,https://shop103160574.taobao.com,2024/7/22 12:45,2013/3/31 16:46,1
圣智学习（北京）教育科技有限公司,32883546,Reach Higher 1A1B student's book（两册合售） GEOGRAPHIC 2,已下架,https://item.taobao.com/item.htm?id=816532037860,200521,REACH HIGHER 1A,灰菲湮灭,爱阅书社,https://shop34258641.taobao.com,2024/7/22 12:45,2007/2/6 18:42,1
圣智学习（北京）教育科技有限公司,32883537,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=816586407733,200521,REACH HIGHER 1A,一一妆饰,沫沫书店,https://shop111109109.taobao.com,2024/7/22 12:45,2014/5/25 15:07,1
圣智学习（北京）教育科技有限公司,32883530,Reach Higher 1A student's book 学生用书+练习册。 发现笔,已下架,https://item.taobao.com/item.htm?id=816682534626,200521,REACH HIGHER 1A,tb760727317535,忘川书社,https://shop274444459.taobao.com,2024/7/22 12:45,2021/8/14 12:20,1
圣智学习（北京）教育科技有限公司,32883543,Reach HIGHER 1a,已下架,https://item.taobao.com/item.htm?id=816687775250,200521,REACH HIGHER 1A,睿益福有限公司,一米书店,https://shop156660538.taobao.com,2024/7/22 12:45,2016/5/13 10:15,1
圣智学习（北京）教育科技有限公司,32883541,reach higher 1A 1B Kratky Lesaux L,已下架,https://item.taobao.com/item.htm?id=816692218724,200521,REACH HIGHER 1A,小嫩先生,冬至书社,https://shop62762810.taobao.com,2024/7/22 12:45,2010/9/13 4:38,1
圣智学习（北京）教育科技有限公司,32883548,Reach Higher 1A student's book 学生用书,已下架,https://item.taobao.com/item.htm?id=816715302837,200521,REACH HIGHER 1A,一一妆饰,沫沫书店,https://shop111109109.taobao.com,2024/7/22 12:45,2014/5/25 15:07,1
圣智学习（北京）教育科技有限公司,32883490,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=816827667276,200521,REACH HIGHER 1A,tb99772_56,井空书店,https://shop104292879.taobao.com,2024/7/22 12:44,2013/5/21 18:40,1
圣智学习（北京）教育科技有限公司,32883549,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=816883449828,200521,REACH HIGHER 1A,一一妆饰,沫沫书店,https://shop111109109.taobao.com,2024/7/22 12:45,2014/5/25 15:07,1
圣智学习（北京）教育科技有限公司,32883476,Reach Higher 1A student's book 学生用书,已下架,https://item.taobao.com/item.htm?id=816910951184,200521,REACH HIGHER 1A,瑞时俪,文轩书社,https://shop64485327.taobao.com,2024/7/22 12:44,2011/1/14 14:09,1
圣智学习（北京）教育科技有限公司,32883488,NATIONAL GEOGRAPHIC Reach HIGHER 1A + PRACTICE BOOK 1A 学,已下架,https://item.taobao.com/item.htm?id=816943215211,200521,REACH HIGHER 1A,逗比会发光ing,年轮书屋,https://shop113169754.taobao.com,2024/7/22 12:44,2014/8/29 12:34,1
圣智学习（北京）教育科技有限公司,32883484,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=816951919594,200521,REACH HIGHER 1A,威客帝国车饰界,仲达书店,https://shop113025215.taobao.com,2024/7/22 12:44,2014/8/23 14:18,1
圣智学习（北京）教育科技有限公司,32883487,Reach Higher 1A 不详 1985,已下架,https://item.taobao.com/item.htm?id=817028362226,200521,REACH HIGHER 1A,逗比会发光ing,年轮书屋,https://shop113169754.taobao.com,2024/7/22 12:44,2014/8/29 12:34,1
圣智学习（北京）教育科技有限公司,32883550,Reach HIGHER 1A,已下架,https://item.taobao.com/item.htm?id=817045481936,200521,REACH HIGHER 1A,睿益福有限公司,一米书店,https://shop156660538.taobao.com,2024/7/22 12:45,2016/5/13 10:15,1
圣智学习（北京）教育科技有限公司,32883458,Reach HIGHER 1A,已下架,https://item.taobao.com/item.htm?id=817080718080,200521,REACH HIGHER 1A,义乌绮爱玩具专售,文谦图书,https://shop62047852.taobao.com,2024/7/22 12:44,2010/7/7 11:14,1
圣智学习（北京）教育科技有限公司,32883477,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=817086974396,200521,REACH HIGHER 1A,高品质童品,一间书香馆,https://shop128860870.taobao.com,2024/7/22 12:44,2015/8/15 14:07,1
圣智学习（北京）教育科技有限公司,32883466,Reach HIGHER 1A（16开） 本书 不详,已下架,https://item.taobao.com/item.htm?id=817141543191,200521,REACH HIGHER 1A,创始刻章服务有限公司,名福书屋,https://shop149490378.taobao.com,2024/7/22 12:44,2016/3/1 10:26,1
圣智学习（北京）教育科技有限公司,32883451,Reach HIGHER 1A National Geographic 不详,已下架,https://item.taobao.com/item.htm?id=817157747047,200521,REACH HIGHER 1A,创始刻章服务有限公司,名福书屋,https://shop149490378.taobao.com,2024/7/22 12:44,2016/3/1 10:26,1
圣智学习（北京）教育科技有限公司,32883457,Reach HIGHER 1A Reach HIGHER 2019,已下架,https://item.taobao.com/item.htm?id=817158531886,200521,REACH HIGHER 1A,妈妈吉祥521,吉祥书社,https://shop104893811.taobao.com,2024/7/22 12:44,2013/6/21 12:20,1
圣智学习（北京）教育科技有限公司,32883479,Reach Higher 1A student's book 学生用书（内页完好） Frey,已下架,https://item.taobao.com/item.htm?id=817162011597,200521,REACH HIGHER 1A,小颗粒的理想,宝俊书屋,https://shop391968606.taobao.com,2024/7/22 12:44,2018/2/10 22:12,1
圣智学习（北京）教育科技有限公司,32883449,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=817164259039,200521,REACH HIGHER 1A,创始刻章服务有限公司,名福书屋,https://shop149490378.taobao.com,2024/7/22 12:44,2016/3/1 10:26,1
圣智学习（北京）教育科技有限公司,32883464,Reach HIGHER 1A STUDENT'S BOOK NATIONAL GEORGRAPHIC,已下架,https://item.taobao.com/item.htm?id=817167463094,200521,REACH HIGHER 1A,樱花社,诸葛书店,https://shop398380725.taobao.com,2024/7/22 12:44,2017/1/5 15:17,1
圣智学习（北京）教育科技有限公司,32883469,Reach HIGHER 1A,已下架,https://item.taobao.com/item.htm?id=817189307182,200521,REACH HIGHER 1A,轩轩shoes,子建书店,https://shop70323094.taobao.com,2024/7/22 12:44,2012/1/29 22:46,1
圣智学习（北京）教育科技有限公司,32883540,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=817193100921,200521,REACH HIGHER 1A,tb7782921177,tb7782921177,https://shop529449098.taobao.com,2024/7/22 12:45,2020/9/12 13:18,1
圣智学习（北京）教育科技有限公司,32883480,Reach HIGHER 1A STUDENT'S BOOK,已下架,https://item.taobao.com/item.htm?id=817196921690,200521,REACH HIGHER 1A,高品质童品,一间书香馆,https://shop128860870.taobao.com,2024/7/22 12:44,2015/8/15 14:07,1
圣智学习（北京）教育科技有限公司,32883454,Reach HIGHER 1A，1B 【2本合售】 ReachHIGHER,已下架,https://item.taobao.com/item.htm?id=817199111893,200521,REACH HIGHER 1A,denyou887,长顺书社,https://shop66286790.taobao.com,2024/7/22 12:44,2011/4/19 23:03,1
圣智学习（北京）教育科技有限公司,32883498,Reach Higher 1A,已下架,https://item.taobao.com/item.htm?id=817200043678,200521,REACH HIGHER 1A,wuweipeng9,井观书店,https://shop70380974.taobao.com,2024/7/22 12:45,2012/2/5 12:06,1
圣智学习（北京）教育科技有限公司,32883459,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=817206383056,200521,REACH HIGHER 1A,denyou887,长顺书社,https://shop66286790.taobao.com,2024/7/22 12:44,2011/4/19 23:03,1
圣智学习（北京）教育科技有限公司,32883481,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=817235613514,200521,REACH HIGHER 1A,瑞时俪,文轩书社,https://shop64485327.taobao.com,2024/7/22 12:44,2011/1/14 14:09,1
圣智学习（北京）教育科技有限公司,32883465,Reach Higher 1A student's book 学生用书 Cengage Learning,已下架,https://item.taobao.com/item.htm?id=817240751011,200521,REACH HIGHER 1A,no1shishang,广源书社,https://shop175882033.taobao.com,2024/7/22 12:44,2021/7/12 12:20,1
圣智学习（北京）教育科技有限公司,32883505,Reach Higher 1A student's book NATIONAL 2020,已下架,https://item.taobao.com/item.htm?id=817244087679,200521,REACH HIGHER 1A,no1shishang,广源书社,https://shop175882033.taobao.com,2024/7/22 12:45,2021/7/12 12:20,1
圣智学习（北京）教育科技有限公司,32883470,Reach Higher 1A + Reach Higher 1B【2020年版，2本合售】,已下架,https://item.taobao.com/item.htm?id=817293518975,200521,REACH HIGHER 1A,xiaoxiao991,泊雅书社,https://shop71301272.taobao.com,2024/7/22 12:44,2012/4/5 15:15,1
圣智学习（北京）教育科技有限公司,32883472,Reach Higher 1A student's book 学生用书（内页完好） Frey,已下架,https://item.taobao.com/item.htm?id=817298534854,200521,REACH HIGHER 1A,小颗粒的理想,宝俊书屋,https://shop391968606.taobao.com,2024/7/22 12:44,2018/2/10 22:12,1
圣智学习（北京）教育科技有限公司,32883450,Reach higher 1A National Geographic 1982-05,已下架,https://item.taobao.com/item.htm?id=817310978675,200521,REACH HIGHER 1A,创始刻章服务有限公司,名福书屋,https://shop149490378.taobao.com,2024/7/22 12:44,2016/3/1 10:26,1
圣智学习（北京）教育科技有限公司,32883482,Reach Higher 1A student's book 学生用书 Kratky Lesaux L 2,已下架,https://item.taobao.com/item.htm?id=817315576219,200521,REACH HIGHER 1A,逗比会发光ing,年轮书屋,https://shop113169754.taobao.com,2024/7/22 12:44,2014/8/29 12:34,1
圣智学习（北京）教育科技有限公司,32883478,Reach Higher 1A student's book 学生用书 Kratky Lesaux L 2,已下架,https://item.taobao.com/item.htm?id=817325960506,200521,REACH HIGHER 1A,瑞时俪,文轩书社,https://shop64485327.taobao.com,2024/7/22 12:44,2011/1/14 14:09,1
圣智学习（北京）教育科技有限公司,32883475,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=817327212279,200521,REACH HIGHER 1A,瑞时俪,文轩书社,https://shop64485327.taobao.com,2024/7/22 12:44,2011/1/14 14:09,1
圣智学习（北京）教育科技有限公司,32883456,NATIONAL GEOGRAPHIC Reach HIGHER 1A + PRACTICE BOOK 1A 学,已下架,https://item.taobao.com/item.htm?id=817337310259,200521,REACH HIGHER 1A,denyou887,长顺书社,https://shop66286790.taobao.com,2024/7/22 12:44,2011/4/19 23:03,1
圣智学习（北京）教育科技有限公司,32883452,Reach Higher 1A student's book 学生用书 Kratky Lesaux L /,已下架,https://item.taobao.com/item.htm?id=817349500415,200521,REACH HIGHER 1A,天道酬勤智h,伯言图书,https://shop348664801.taobao.com,2024/7/22 12:44,2020/1/26 16:33,1
圣智学习（北京）教育科技有限公司,32883485,Reach HIGHER 1A，1B 【2本合售】 ReachHIGHER 不详,已下架,https://item.taobao.com/item.htm?id=817354608134,200521,REACH HIGHER 1A,逗比会发光ing,年轮书屋,https://shop113169754.taobao.com,2024/7/22 12:44,2014/8/29 12:34,1
圣智学习（北京）教育科技有限公司,32883513,"REACH HIGHER （1A,1B,2A）三本合售 有些笔记 Nonie K. Lesau",已下架,https://item.taobao.com/item.htm?id=817373259715,200521,REACH HIGHER 1A,一味本草茶,夏种书店,https://shop182347167.taobao.com,2024/7/22 12:45,2017/9/12 8:57,1
圣智学习（北京）教育科技有限公司,32883491,Reach Higher 1A student's book 学生用书 National Geograph,已下架,https://item.taobao.com/item.htm?id=817378262793,200521,REACH HIGHER 1A,米丽兰,乐淘书屋,https://shop60973722.taobao.com,2024/7/22 12:45,2010/4/6 14:18,1
圣智学习（北京）教育科技有限公司,32883489,Reach Higher 1A student's book 学生用书,已下架,https://item.taobao.com/item.htm?id=817404860292,200521,REACH HIGHER 1A,dsony710,玄伯书店,https://shop62958188.taobao.com,2024/7/22 12:44,2010/10/2 21:40,1
圣智学习（北京）教育科技有限公司,32883492,Reach Higher 1A 不详 1985,已下架,https://item.taobao.com/item.htm?id=817432059934,200521,REACH HIGHER 1A,广州荣姣皮具有限公司,荣姣书屋,https://shop128258528.taobao.com,2024/7/22 12:45,2015/8/5 18:35,1
圣智学习（北京）教育科技有限公司,32883501,Reach Higher 1A 不详 2020,已下架,https://item.taobao.com/item.htm?id=817442499892,200521,REACH HIGHER 1A,donglisen99,强盛原版,https://shop100304856.taobao.com,2024/7/22 12:45,2012/9/27 16:38,1
圣智学习（北京）教育科技有限公司,32883508,Reach HIGHER 1A 不详 不详,已下架,https://item.taobao.com/item.htm?id=817458787453,200521,REACH HIGHER 1A,donglisen99,强盛原版,https://shop100304856.taobao.com,2024/7/22 12:45,2012/9/27 16:38,1
圣智学习（北京）教育科技有限公司,32883515,Reach HIGHER 1a Reach HIGHER 不详,已下架,https://item.taobao.com/item.htm?id=817460451616,200521,REACH HIGHER 1A,arlale,浮萍书社,https://shop34028932.taobao.com,2024/7/22 12:45,2006/11/6 22:00,1
圣智学习（北京）教育科技有限公司,32883495,Reach HIGHER 1A，1B 【2本合售】 ReachHIGHER,已下架,https://item.taobao.com/item.htm?id=817463387457,200521,REACH HIGHER 1A,薛光贤炫,孟德书店,https://shop577481497.taobao.com,2024/7/22 12:45,2016/8/9 23:39,1
圣智学习（北京）教育科技有限公司,32883463,Reach Higher 1A student's book 不详 不详,已下架,https://item.taobao.com/item.htm?id=817471729400,200521,REACH HIGHER 1A,幸福剩一杯沙漏,沙漏书屋,https://shop71046834.taobao.com,2024/7/22 12:44,2012/3/20 2:26,1
圣智学习（北京）教育科技有限公司,32883468,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=817475149997,200521,REACH HIGHER 1A,创始刻章服务有限公司,名福书屋,https://shop149490378.taobao.com,2024/7/22 12:44,2016/3/1 10:26,1
圣智学习（北京）教育科技有限公司,32883448,Reach Higher 1A student's book,已下架,https://item.taobao.com/item.htm?id=817489025501,200521,REACH HIGHER 1A,南宫市喜宝纺织有限公司,兰卿图书,https://shop182990713.taobao.com,2024/7/22 12:44,2017/8/16 13:32,1
圣智学习（北京）教育科技有限公司,32883453,Reach Higher 1A student's book 学生用书 Frey Kratky Lesau,已下架,https://item.taobao.com/item.htm?id=817489865756,200521,REACH HIGHER 1A,樱花社,诸葛书店,https://shop398380725.taobao.com,2024/7/22 12:44,2017/1/5 15:17,1
圣智学习（北京）教育科技有限公司,32883483,Reach HIGHER 1A 不详 不详,已下架,https://item.taobao.com/item.htm?id=817495129886,200521,REACH HIGHER 1A,幸福剩一杯沙漏,沙漏书屋,https://shop71046834.taobao.com,2024/7/22 12:44,2012/3/20 2:26,1
圣智学习（北京）教育科技有限公司,32883499,Reach higher 1A National Geographic 1982-05,已下架,https://item.taobao.com/item.htm?id=817498811872,200521,REACH HIGHER 1A,三贝家居坊,文若书店,https://shop162606247.taobao.com,2024/7/22 12:45,2016/6/17 11:55,1
圣智学习（北京）教育科技有限公司,32883461,Reach Higher 1A student's book 学生用书 Kratky Lesaux L 2,已下架,https://item.taobao.com/item.htm?id=817500417185,200521,REACH HIGHER 1A,世家花卉,书兴图书,https://shop35708459.taobao.com,2024/7/22 12:44,2008/4/24 22:30,1
